"id","name","group","0_5000_old","5000_10000_old","10000_15000_old","15000_20000_old","20000_25000_old","25000_30000_old","30000_35000_new","35000_38546_new"
"2985","богах","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","1","0","0"
"2986","пара","СУЩЕСТВИТЕЛЬНОЕ","0","2","0","2","0","0","0","0"
"2987","повязками","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"17290","отперли","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"2988","коленях","СУЩЕСТВИТЕЛЬНОЕ","0","3","0","0","1","0","0","0"
"2990","пробраться","ИНФИНИТИВ","0","1","0","0","0","0","0","0"
"6577","но","СОЮЗ","200","363","247","253","312","394","515","499"
"2991","пола","СУЩЕСТВИТЕЛЬНОЕ","36","6","14","0","0","3","1","4"
"2992","чудовищ","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","1","1","0","0"
"2993","скорбел","ГЛАГОЛ","0","3","0","0","0","0","0","1"
"2994","кружится","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"2995","нетерпением","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"2996","спасать","ИНФИНИТИВ","0","3","0","2","6","3","1","1"
"2997","строит","ГЛАГОЛ","0","0","2","2","7","0","0","2"
"2998","уступали","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"2999","растерялись","ГЛАГОЛ","0","0","1","0","0","0","0","0"
"3001","выпадали","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"3002","горстью","СУЩЕСТВИТЕЛЬНОЕ","2","0","0","0","1","0","0","0"
"3003","изменники","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3004","вытянули","ГЛАГОЛ","1","0","0","0","0","0","0","0"
"3005","рук","СУЩЕСТВИТЕЛЬНОЕ","17","37","19","35","36","16","11","8"
"3006","дубы","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","1","0","0"
"3007","там","НАРЕЧИЕ","78","157","89","36","82","100","108","24"
"3008","росе","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3009","царстве","СУЩЕСТВИТЕЛЬНОЕ","0","3","10","1","3","19","10","1"
"3010","намереваясь","ДЕЕПРИЧАСТИЕ","0","0","1","0","0","5","3","1"
"3011","воры","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","1","3","1"
"3012","сумасшествия","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3013","подходит","ГЛАГОЛ","0","1","0","0","0","0","1","0"
"3014","похоронен","ПРИЛАГАТЕЛЬНОЕ","0","1","2","0","1","0","0","0"
"3015","поселился","ГЛАГОЛ","8","3","0","0","1","3","3","0"
"3016","недостатках","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3017","строен","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"20251","сеют","ГЛАГОЛ","1","0","0","0","0","0","2","0"
"3018","тростник","СУЩЕСТВИТЕЛЬНОЕ","0","1","1","0","3","1","0","0"
"3019","поверженные","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3020","ежедневном","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3021","болоте","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3022","знаменитый","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","1","0"
"3023","течению","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3024","сохраняйте","ГЛАГОЛ","0","0","0","0","1","0","0","1"
"3025","нечем","МЕСТОИМ_СУЩ","1","0","0","1","0","0","1","2"
"3026","являюсь","ГЛАГОЛ","1","0","0","0","0","0","0","0"
"15057","лишил","ГЛАГОЛ","0","2","1","1","3","0","0","0"
"3027","спасению","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","8"
"3028","собрании","СУЩЕСТВИТЕЛЬНОЕ","0","0","4","12","5","4","2","2"
"3029","соединены","ПРИЛАГАТЕЛЬНОЕ","5","0","0","0","0","1","0","2"
"3031","подай","ГЛАГОЛ","1","4","0","2","0","0","1","0"
"3032","огорчением","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","0","0","1","0","2"
"3033","покровом","СУЩЕСТВИТЕЛЬНОЕ","5","1","0","4","3","2","0","0"
"3034","рвались","ГЛАГОЛ","0","0","0","0","0","0","1","0"
"3035","праведен","ПРИЛАГАТЕЛЬНОЕ","1","2","6","11","4","4","2","6"
"3036","смутить","ИНФИНИТИВ","0","0","0","1","0","0","0","0"
"3037","князьям","СУЩЕСТВИТЕЛЬНОЕ","3","1","5","2","6","0","0","0"
"3038","разглядите","ГЛАГОЛ","0","0","1","0","0","0","0","0"
"3039","раздавай","ГЛАГОЛ","0","0","1","0","0","0","0","1"
"3040","пушистый","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","2","0","0"
"17342","горело","ГЛАГОЛ","0","0","0","0","1","0","1","0"
"3041","длится","ГЛАГОЛ","0","0","1","0","0","0","0","0"
"3043","теряются","ГЛАГОЛ","0","0","1","1","0","0","0","0"
"3044","горела","ГЛАГОЛ","0","3","0","0","2","1","0","0"
"3045","рыжие","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","2","0","0"
"3046","господствуешь","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"3047","ложные","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","6","0","0","0"
"3048","бегство","СУЩЕСТВИТЕЛЬНОЕ","1","3","4","3","1","23","4","0"
"3049","послезавтра","НАРЕЧИЕ","0","1","0","0","0","0","0","0"
"3050","медового","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3051","лишены","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","1","0","1"
"3052","истребителей","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3053","подобный","ПРИЛАГАТЕЛЬНОЕ","0","2","1","1","0","0","1","4"
"3054","придворным","ПРИЛАГАТЕЛЬНОЕ","1","0","0","0","0","0","0","0"
"3055","работай","ГЛАГОЛ","2","2","0","0","1","0","1","0"
"3056","нарушай","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"3057","призвать","ИНФИНИТИВ","0","2","0","1","1","1","5","0"
"3058","обычая","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3059","запрещал","ГЛАГОЛ","0","0","0","0","0","1","3","0"
"3060","являл","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"3061","страдая","ДЕЕПРИЧАСТИЕ","0","0","0","0","0","0","0","4"
"3062","седовласый","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"3063","сполна","НАРЕЧИЕ","2","0","0","0","0","0","0","0"
"3064","пустишь","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"13592","обходил","ГЛАГОЛ","0","1","0","0","0","1","0","0"
"20295","судим","ГЛАГОЛ","0","0","0","2","0","0","0","3"
"3065","заметно","ПРИЛАГАТЕЛЬНОЕ","1","1","0","0","0","1","0","0"
"3066","усиливайтесь","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"3067","возвратишься","ГЛАГОЛ","2","2","2","0","0","0","0","0"
"3068","гладкими","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","1","0"
"3069","повесил","ГЛАГОЛ","4","2","0","2","0","1","1","0"
"3071","крайнею","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3072","девяносто","ЧИСЛИТЕЛЬНОЕ","3","0","10","0","3","3","2","0"
"3073","приглашены","ПРИЛАГАТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"3074","перейдите","ГЛАГОЛ","0","3","0","0","0","1","0","0"
"3075","самсона","СУЩЕСТВИТЕЛЬНОЕ","0","4","0","0","0","0","0","0"
"3076","находящимися","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","2","0","0"
"3077","громогласные","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"3078","обходили","ГЛАГОЛ","0","0","1","0","0","2","0","0"
"3079","захватит","ГЛАГОЛ","0","0","0","1","0","1","0","0"
"3080","заповедью","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3081","туков","СУЩЕСТВИТЕЛЬНОЕ","0","0","2","0","0","0","0","0"
"3082","обоими","ПРИЛАГАТЕЛЬНОЕ","4","1","0","0","1","0","0","0"
"3083","обратившись","ДЕЕПРИЧАСТИЕ","2","3","3","0","0","3","18","1"
"3084","сообщества","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3085","ударяя","ДЕЕПРИЧАСТИЕ","0","0","0","0","0","1","1","0"
"3086","производите","ГЛАГОЛ","0","0","1","0","2","2","0","0"
"3087","пропало","ГЛАГОЛ","0","4","0","0","0","1","1","0"
"3088","полевое","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3089","вскрикнув","ДЕЕПРИЧАСТИЕ","0","0","0","0","0","0","1","0"
"3090","сим","ПРИЛАГАТЕЛЬНОЕ","16","11","12","1","8","10","10","10"
"3091","переставали","ГЛАГОЛ","0","0","0","1","0","1","1","0"
"3092","ноздрях","СУЩЕСТВИТЕЛЬНОЕ","1","0","0","2","1","0","0","0"
"3093","постановил","ГЛАГОЛ","1","1","0","1","4","2","0","0"
"3094","станов","СУЩЕСТВИТЕЛЬНОЕ","4","0","0","0","0","1","0","0"
"3095","издевался","ГЛАГОЛ","0","0","1","0","0","1","0","0"
"3097","безумным","ПРИЛАГАТЕЛЬНОЕ","0","1","0","2","1","0","0","1"
"3098","свиньи","СУЩЕСТВИТЕЛЬНОЕ","1","1","0","1","0","0","1","0"
"3099","искра","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3100","гнусным","ПРИЛАГАТЕЛЬНОЕ","1","0","0","0","0","0","0","0"
"3101","поспешностью","СУЩЕСТВИТЕЛЬНОЕ","2","1","0","1","0","3","2","0"
"3102","треть","СУЩЕСТВИТЕЛЬНОЕ","1","0","2","0","0","0","0","0"
"3103","водяных","ПРИЛАГАТЕЛЬНОЕ","0","0","3","0","0","0","0","0"
"3104","готовым","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3105","пресных","ПРИЛАГАТЕЛЬНОЕ","2","0","0","0","0","0","0","0"
"3106","ослабь","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"3107","слепого","ПРИЛАГАТЕЛЬНОЕ","1","1","0","0","0","1","7","0"
"3108","венков","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3109","господину","СУЩЕСТВИТЕЛЬНОЕ","14","26","13","0","2","0","2","0"
"3110","приближу","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"3111","дышит","ГЛАГОЛ","0","0","0","2","0","0","1","0"
"3112","встревожен","ПРИЛАГАТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"3113","сено","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3114","иоанне","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","4","0"
"3115","худыми","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","1","0","0","1"
"13593","ущелью","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"3116","выстрелил","ГЛАГОЛ","0","0","1","0","0","0","0","0"
"3117","подойдите","ГЛАГОЛ","1","3","1","0","0","1","1","0"
"3118","гробам","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","0","1","0"
"3119","стадиях","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3120","тебя","МЕСТОИМЕНИЕ","152","343","139","230","310","240","153","65"
"3121","удовлетворяешь","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"3122","овощей","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3123","обнажили","ГЛАГОЛ","0","0","1","0","0","0","0","0"
"3124","приготовил","ГЛАГОЛ","3","4","14","6","1","5","1","4"
"3125","аарону","СУЩЕСТВИТЕЛЬНОЕ","78","0","0","1","1","0","1","0"
"3126","прудом","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"3127","мучает","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"3128","соседние","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","2","1","0","0"
"3129","даниилу","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","19","0","0"
"3130","дивно","ПРИЛАГАТЕЛЬНОЕ","0","0","1","6","3","1","2","0"
"3131","отпустив","ДЕЕПРИЧАСТИЕ","0","0","1","0","0","1","5","1"
"3132","холоден","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","0","2"
"3133","поэтому","НАРЕЧИЕ","3","8","8","15","21","14","5","4"
"3134","пропуск","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"3135","сияющий","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3136","ощупал","ГЛАГОЛ","1","0","0","0","0","0","0","0"
"3137","приди","ГЛАГОЛ","5","7","2","3","1","3","9","0"
"3138","благодарностью","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3139","прислали","ГЛАГОЛ","0","0","3","0","0","2","2","0"
"3140","торговый","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3141","суббот","СУЩЕСТВИТЕЛЬНОЕ","1","0","4","0","1","1","0","0"
"3142","благословению","СУЩЕСТВИТЕЛЬНОЕ","0","2","0","0","2","0","0","0"
"3143","помысел","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3144","жребия","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","1","1","0"
"3145","задрожат","ГЛАГОЛ","0","0","0","1","1","1","0","0"
"3147","усталые","ПРИЛАГАТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"3148","отчем","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3149","чрева","СУЩЕСТВИТЕЛЬНОЕ","2","10","7","14","10","5","8","1"
"3150","разорву","ГЛАГОЛ","0","0","0","0","1","1","0","0"
"3151","уцелевших","ПРИЛАГАТЕЛЬНОЕ","1","1","3","0","1","1","0","0"
"3152","бой","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","4","0","0"
"3153","выносили","ГЛАГОЛ","0","0","0","0","0","0","2","0"
"3154","исполнители","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","0","0","2"
"3155","материями","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3156","силка","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3157","изгнанием","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"3158","собрать","ИНФИНИТИВ","2","1","3","0","2","7","4","1"
"3159","обязанностей","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3160","грамоты","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3161","крокодил","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3162","даруешь","ГЛАГОЛ","1","0","0","0","2","0","0","0"
"3163","хранится","ГЛАГОЛ","1","0","0","0","0","0","0","0"
"3164","восстали","ГЛАГОЛ","2","3","3","6","3","3","2","0"
"3165","сандалиях","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","1","0","0","0"
"3166","служит","ГЛАГОЛ","0","3","1","2","5","0","3","7"
"3167","проникли","ГЛАГОЛ","0","1","0","0","0","1","0","0"
"3168","препятствовало","ГЛАГОЛ","0","0","0","0","0","0","0","1"
"3169","оттолкнули","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"3170","плату","СУЩЕСТВИТЕЛЬНОЕ","1","2","4","0","0","5","1","0"
"3171","вытащит","ГЛАГОЛ","0","0","0","0","0","0","2","0"
"3172","невинной","ПРИЛАГАТЕЛЬНОЕ","0","2","1","0","4","0","0","0"
"3173","грозное","ПРИЛАГАТЕЛЬНОЕ","1","0","0","0","2","1","1","0"
"3174","судья","СУЩЕСТВИТЕЛЬНОЕ","0","2","0","2","2","1","4","1"
"3175","требуете","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"3177","выхода","СУЩЕСТВИТЕЛЬНОЕ","1","2","4","0","1","2","0","0"
"3178","собственное","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","2","0","1","0"
"3179","умершую","ПРИЛАГАТЕЛЬНОЕ","6","0","0","0","0","0","0","0"
"3180","медлить","ИНФИНИТИВ","1","2","0","0","0","0","0","0"
"3181","царское","ПРИЛАГАТЕЛЬНОЕ","0","1","7","1","1","7","0","0"
"3182","презираешь","ГЛАГОЛ","0","0","1","0","0","0","0","0"
"3183","вспять","НАРЕЧИЕ","0","0","0","0","1","0","0","0"
"3184","занимайся","ГЛАГОЛ","0","1","0","0","0","0","0","2"
"3186","страдать","ИНФИНИТИВ","0","1","0","0","0","4","0","4"
"3187","иуду","СУЩЕСТВИТЕЛЬНОЕ","1","1","12","0","5","13","6","0"
"3188","ограды","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","2","3","0","0","0"
"3189","собирай","ГЛАГОЛ","2","1","0","0","0","0","0","0"
"3190","еретика","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3191","щекам","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","1","0","0","0"
"3192","голодать","ИНФИНИТИВ","0","0","0","0","3","0","0","0"
"3193","всадникам","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","2","0","0"
"3194","жертвою","СУЩЕСТВИТЕЛЬНОЕ","1","1","0","0","1","1","0","4"
"3196","вдохновенные","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3197","мучились","ГЛАГОЛ","0","0","0","2","2","0","0","0"
"3198","умную","ПРИЛАГАТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"3199","домашних","ПРИЛАГАТЕЛЬНОЕ","2","1","0","0","0","0","1","3"
"3200","духи","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","1","5","3"
"3201","злобное","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3202","оборачивались","ГЛАГОЛ","0","0","0","0","4","0","0","0"
"3203","благоразумно","ПРИЛАГАТЕЛЬНОЕ","0","4","2","0","0","0","0","2"
"3204","даре","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","2","0","0","1"
"3205","подверженный","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3206","недоступное","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3207","окончу","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"3208","убедительных","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3209","приобретать","ИНФИНИТИВ","0","1","0","0","0","0","0","0"
"3210","урок","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","1","0","0"
"3211","остановила","ГЛАГОЛ","0","0","0","0","0","0","0","1"
"3212","трупы","СУЩЕСТВИТЕЛЬНОЕ","3","2","2","1","9","2","1","3"
"3213","днями","НАРЕЧИЕ","0","0","3","1","0","4","1","0"
"3214","спорил","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"3215","высотах","СУЩЕСТВИТЕЛЬНОЕ","0","8","10","2","7","1","0","0"
"3216","послушать","ИНФИНИТИВ","0","4","1","1","0","0","5","1"
"3217","проходишь","ГЛАГОЛ","0","1","0","0","1","0","0","0"
"3218","приготовила","ГЛАГОЛ","1","1","5","1","0","0","1","1"
"3219","повело","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"3220","заклинаниях","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3221","главную","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3222","изгнаниях","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3223","прощаю","ГЛАГОЛ","1","0","0","0","0","0","0","0"
"3224","раскроется","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"3225","расскажи","ГЛАГОЛ","0","3","2","0","0","0","2","0"
"3226","пограничных","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3227","выбрасывать","ИНФИНИТИВ","0","0","0","0","0","1","0","1"
"3228","наследием","СУЩЕСТВИТЕЛЬНОЕ","1","0","0","2","2","3","0","1"
"3229","году","СУЩЕСТВИТЕЛЬНОЕ","9","6","13","1","6","34","0","0"
"3230","смешанная","ПРИЛАГАТЕЛЬНОЕ","1","0","0","0","0","0","0","0"
"3231","скрываются","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"3232","многочисленны","ПРИЛАГАТЕЛЬНОЕ","0","1","1","1","1","3","0","0"
"3233","гробницами","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"3234","сборами","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","3","0","0"
"3235","западном","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3237","искушений","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","1"
"3238","галерея","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3239","книге","СУЩЕСТВИТЕЛЬНОЕ","1","13","28","2","4","3","7","7"
"3240","презирали","ГЛАГОЛ","1","0","1","1","0","0","0","0"
"3241","коня","СУЩЕСТВИТЕЛЬНОЕ","3","0","5","3","2","4","0","0"
"3242","неожиданною","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3243","сохранится","ГЛАГОЛ","1","0","0","0","0","2","0","1"
"3244","небом","СУЩЕСТВИТЕЛЬНОЕ","3","4","2","6","4","1","4","1"
"3245","ресниц","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","1","0","0","0"
"3247","употребляют","ГЛАГОЛ","1","0","0","0","1","0","0","0"
"3248","плодами","СУЩЕСТВИТЕЛЬНОЕ","0","3","3","2","5","4","1","0"
"3249","ставила","ГЛАГОЛ","0","1","0","0","0","1","0","0"
"2228","шумят","ГЛАГОЛ","0","0","0","2","3","0","0","0"
"3250","ловите","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"3251","одержит","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"3252","допускала","ГЛАГОЛ","0","1","0","0","0","0","0","1"
"3253","пустым","ПРИЛАГАТЕЛЬНОЕ","0","0","2","0","4","2","0","1"
"3254","пытать","ИНФИНИТИВ","0","0","0","0","0","0","1","0"
"3255","предложения","СУЩЕСТВИТЕЛЬНОЕ","4","2","7","0","0","2","3","0"
"3256","неизмеримом","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3257","наряде","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","2","0","0"
"3258","христовом","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","0","2"
"3259","трудно","ПРИЛАГАТЕЛЬНОЕ","0","1","0","1","0","1","6","2"
"3261","господ","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","1","0","0","1","2"
"3262","благоразумнее","ПРИЛАГАТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"3263","властями","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3264","одолевали","ГЛАГОЛ","0","1","1","0","0","0","0","0"
"3265","успокоения","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","3","0","0","0"
"3266","отце","СУЩЕСТВИТЕЛЬНОЕ","4","3","1","0","2","1","6","3"
"3267","серебряным","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","1"
"3268","крошками","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3269","давида","СУЩЕСТВИТЕЛЬНОЕ","0","122","62","47","12","6","9","2"
"3270","голубя","ДЕЕПРИЧАСТИЕ","5","0","0","1","0","0","2","0"
"13594","привлекает","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"19089","преследуешь","ГЛАГОЛ","1","0","1","0","0","0","0","0"
"3271","пробудилась","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"3272","стараемся","ГЛАГОЛ","0","0","0","0","0","0","0","2"
"3273","пребывали","ГЛАГОЛ","0","0","0","1","0","0","8","0"
"3274","запорами","СУЩЕСТВИТЕЛЬНОЕ","0","2","2","0","0","3","0","0"
"3275","взвесить","ИНФИНИТИВ","0","0","0","0","1","1","0","0"
"3276","евнухах","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"3277","волхвы","СУЩЕСТВИТЕЛЬНОЕ","6","0","0","0","0","0","1","0"
"3279","подарила","ГЛАГОЛ","0","1","1","0","0","0","0","0"
"3280","видного","ПРИЛАГАТЕЛЬНОЕ","0","2","0","0","0","0","0","0"
"3281","убежит","ГЛАГОЛ","0","4","1","0","4","4","0","2"
"3282","утверждал","ГЛАГОЛ","0","0","0","1","0","0","0","1"
"3283","мятежа","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","2","0","0","2","1"
"3284","принадлежащий","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3285","труд","СУЩЕСТВИТЕЛЬНОЕ","1","0","0","10","1","6","1","6"
"3286","мужские","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3288","вытащу","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"3289","гири","СУЩЕСТВИТЕЛЬНОЕ","1","1","0","2","0","0","0","0"
"3290","успокой","ГЛАГОЛ","0","0","0","0","1","0","0","1"
"3291","плотно","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"3292","обладающий","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","1","0","0"
"3293","настроении","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"3294","убеждение","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"3295","встретили","ГЛАГОЛ","2","4","2","3","0","2","4","0"
"3296","украшен","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"3297","крещение","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","8","2"
"3298","знающим","ПРИЛАГАТЕЛЬНОЕ","0","0","1","2","0","0","0","2"
"3299","подняла","ГЛАГОЛ","4","0","0","0","0","1","0","0"
"3300","глупость","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","20","2","0","0","0"
"3301","этой","ПРИЛАГАТЕЛЬНОЕ","9","14","6","5","11","23","5","6"
"3302","сухих","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"3303","обладать","ИНФИНИТИВ","0","0","0","2","1","0","0","1"
"3304","выбью","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"3305","людях","СУЩЕСТВИТЕЛЬНОЕ","4","0","2","0","0","0","3","1"
"3306","другую","ПРИЛАГАТЕЛЬНОЕ","10","6","4","0","1","6","10","2"
"3307","посредника","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","0","0","0","1"
"3308","старцами","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","0","0","0","0","1"
